symbol,source,band_lo,band_hi,stop_pct,sma_n,entry_lag,hard_stop_days,stop_intraday,cost_bps,mode,n_trades,initial_capital,final_equity,total_pnl,win_rate_pct,avg_return_pct,avg_win_pct,avg_loss_pct,payoff_ratio,profit_factor,max_drawdown_pct,avg_days_held,max_win_pct,max_loss_pct,gross_profit,gross_loss
ADV,data/nasdaq_10y/ADV.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,50,10000,10374.22,374.22,16.0,0.075,12.839,-2.356,5.449,1.038,-38.03,2.64,42.435,-13.136,10270.8,9896.58
ADVB,data/nasdaq_10y/ADVB.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,7,10000,7957.31,-2042.69,0.0,-3.198,,-3.198,,0.0,-18.8,1.0,-2.0,-6.442,0.0,2042.68
ADVB,data/nasdaq_10y/ADVB.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,7,10000,7761.13,-2238.87,0.0,-3.198,,-3.198,,0.0,-20.8,1.0,-2.0,-6.442,0.0,2238.87
AEBI,data/nasdaq_10y/AEBI.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,13,10000,9616.62,-383.38,15.38,-0.176,9.838,-1.997,4.927,0.812,-14.99,2.31,17.503,-2.249,1658.99,2042.45
AEBI,data/nasdaq_10y/AEBI.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,13,10000,9770.99,-229.01,15.38,-0.176,9.838,-1.997,4.927,0.896,-16.45,2.31,17.503,-2.249,1967.64,2196.65
AEHL,data/nasdaq_10y/AEHL.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,56,10000,3360.41,-6639.59,8.93,-1.85,7.53,-2.769,2.719,0.287,-69.26,1.57,21.134,-10.811,2674.31,9313.93
AEHL,data/nasdaq_10y/AEHL.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,56,10000,-359.49,-10359.49,8.93,-1.85,7.53,-2.769,2.719,0.267,-103.24,1.57,21.134,-10.811,3764.86,14124.35
AEHR,data/nasdaq_10y/AEHR.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,74,10000,5656.36,-4343.64,14.86,-0.686,7.738,-2.157,3.587,0.578,-42.28,2.04,17.778,-3.891,5959.22,10302.95
AEHR,data/nasdaq_10y/AEHR.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,74,10000,4919.77,-5080.23,14.86,-0.686,7.738,-2.157,3.587,0.626,-49.8,2.04,17.778,-3.891,8512.24,13592.47
AEI,data/nasdaq_10y/AEI.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,34,10000,12692.69,2692.69,11.76,1.659,28.908,-1.974,14.643,1.443,-31.43,2.06,101.172,-3.886,8768.31,6075.54
AEI,data/nasdaq_10y/AEI.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,34,10000,15640.55,5640.55,11.76,1.659,28.908,-1.974,14.643,1.952,-37.41,2.06,101.172,-3.886,11563.17,5922.62
AEIS,data/nasdaq_10y/AEIS.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,94,10000,13159.09,3159.09,38.3,0.372,4.268,-2.046,2.086,1.182,-34.12,3.72,21.052,-6.52,20535.19,17376.58
AEIS,data/nasdaq_10y/AEIS.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,94,10000,13497.36,3497.36,38.3,0.372,4.268,-2.046,2.086,1.295,-22.79,3.72,21.052,-6.52,15363.73,11866.37
AEMD,data/nasdaq_10y/AEMD.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,61,10000,2277.93,-7722.07,4.92,-2.363,4.64,-2.725,1.703,0.095,-76.74,1.41,9.868,-10.97,813.08,8535.07
AEMD,data/nasdaq_10y/AEMD.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,61,10000,-4414.91,-14414.91,4.92,-2.363,4.64,-2.725,1.703,0.088,-145.09,1.41,9.868,-10.97,1392.16,15807.07
AENT,data/nasdaq_10y/AENT.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,19,10000,6859.22,-3140.78,10.53,-1.888,7.243,-2.962,2.445,0.255,-22.52,1.53,7.571,-11.471,1072.24,4213.04
AENT,data/nasdaq_10y/AENT.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,19,10000,6412.59,-3587.41,10.53,-1.888,7.243,-2.962,2.445,0.288,-27.57,1.53,7.571,-11.471,1448.59,5036.0
AEP,data/nasdaq_10y/AEP.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,36,10000,12577.99,2577.99,50.0,0.669,2.528,-1.19,2.124,2.07,-8.99,5.08,7.829,-2.508,4986.46,2408.72
AEP,data/nasdaq_10y/AEP.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,36,10000,12408.11,2408.11,50.0,0.669,2.528,-1.19,2.124,2.124,-7.89,5.08,7.829,-2.508,4551.01,2142.9
AESP,data/nasdaq_10y/AESP.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,0,10000,10000.0,0.0,,,,,,,,,,,,
AESP,data/nasdaq_10y/AESP.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,0,10000,10000.0,0.0,,,,,,,,,,,,
AEVA,data/nasdaq_10y/AEVA.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,31,10000,24178.54,14178.54,19.35,4.292,32.031,-2.365,13.543,2.849,-32.08,2.52,111.254,-7.491,21845.08,7666.37
AEVA,data/nasdaq_10y/AEVA.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,31,10000,23305.67,13305.67,19.35,4.292,32.031,-2.365,13.543,3.25,-34.32,2.52,111.254,-7.491,19218.54,5912.87
AEYE,data/nasdaq_10y/AEYE.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,67,10000,8817.4,-1182.6,14.93,0.142,15.002,-2.465,6.086,0.917,-34.66,1.94,48.88,-10.0,13106.96,14289.58
AEYE,data/nasdaq_10y/AEYE.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,67,10000,10950.51,950.51,14.93,0.142,15.002,-2.465,6.086,1.068,-34.17,1.94,48.88,-10.0,15001.76,14051.25
AFBI,data/nasdaq_10y/AFBI.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,26,10000,10911.18,911.18,42.31,0.388,3.173,-1.655,1.917,1.35,-11.58,4.12,11.273,-3.818,3513.82,2602.73
AFBI,data/nasdaq_10y/AFBI.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,26,10000,11007.82,1007.82,42.31,0.388,3.173,-1.655,1.917,1.406,-11.58,4.12,11.273,-3.818,3490.31,2482.49
AFCG,data/nasdaq_10y/AFCG.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,34,10000,7278.0,-2722.0,35.29,-0.826,3.045,-2.937,1.037,0.568,-38.31,3.91,8.213,-19.415,3581.67,6303.66
AFCG,data/nasdaq_10y/AFCG.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,34,10000,7191.59,-2808.41,35.29,-0.826,3.045,-2.937,1.037,0.565,-40.42,3.91,8.213,-19.415,3653.83,6462.24
AFRI,data/nasdaq_10y/AFRI.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,13,10000,9234.54,-765.46,15.38,-0.5,8.928,-2.215,4.031,0.704,-21.22,2.38,15.583,-4.791,1818.95,2584.32
AFRI,data/nasdaq_10y/AFRI.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,13,10000,9349.58,-650.42,15.38,-0.5,8.928,-2.215,4.031,0.733,-20.1,2.38,15.583,-4.791,1785.73,2436.15
AFRM,data/nasdaq_10y/AFRM.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,42,10000,6279.61,-3720.39,14.29,-1.006,8.252,-2.549,3.237,0.455,-42.69,2.12,15.406,-8.496,3100.2,6820.47
AFRM,data/nasdaq_10y/AFRM.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,42,10000,5774.51,-4225.49,14.29,-1.006,8.252,-2.549,3.237,0.54,-54.34,2.12,15.406,-8.496,4951.31,9176.8
AGCC,data/nasdaq_10y/AGCC.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,7,10000,8681.26,-1318.74,0.0,-2.0,,-2.0,,0.0,-11.42,1.29,-2.0,-2.0,0.0,1318.74
AGCC,data/nasdaq_10y/AGCC.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,7,10000,8600.0,-1400.0,0.0,-2.0,,-2.0,,0.0,-12.24,1.29,-2.0,-2.0,0.0,1400.0
AGEN,data/nasdaq_10y/AGEN.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,57,10000,10336.47,336.47,19.3,0.349,10.784,-2.146,5.024,1.027,-34.77,2.53,44.402,-11.204,12599.39,12262.8
AGEN,data/nasdaq_10y/AGEN.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,57,10000,11989.5,1989.5,19.3,0.349,10.784,-2.146,5.024,1.202,-26.31,2.53,44.402,-11.204,11861.97,9872.47
AGIO,data/nasdaq_10y/AGIO.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,90,10000,3627.61,-6372.39,20.0,-0.799,6.972,-2.742,2.543,0.533,-71.51,2.96,29.109,-48.802,7269.3,13641.66
AGIO,data/nasdaq_10y/AGIO.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,90,10000,2808.61,-7191.39,20.0,-0.799,6.972,-2.742,2.543,0.636,-101.67,2.96,29.109,-48.802,12548.83,19740.22
AGMH,data/nasdaq_10y/AGMH.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,32,10000,6050.88,-3949.12,18.75,-1.462,4.548,-2.849,1.596,0.409,-46.66,2.25,10.864,-17.241,2728.88,6678.11
AGMH,data/nasdaq_10y/AGMH.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,32,10000,5320.72,-4679.28,18.75,-1.462,4.548,-2.849,1.596,0.368,-53.23,2.25,10.864,-17.241,2728.61,7407.89
AGNC,data/nasdaq_10y/AGNC.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,44,10000,7797.88,-2202.12,31.82,-0.548,1.341,-1.43,0.938,0.435,-21.2,3.61,6.744,-3.412,1698.62,3900.7
AGNC,data/nasdaq_10y/AGNC.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,44,10000,7588.41,-2411.59,31.82,-0.548,1.341,-1.43,0.938,0.438,-23.41,3.61,6.744,-3.412,1876.96,4288.55
AGNT,data/nasdaq_10y/AGNT.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,57,10000,19497.0,9497.0,26.32,1.567,12.261,-2.253,5.443,1.629,-17.5,3.18,63.1,-8.719,24593.64,15095.87
AGNT,data/nasdaq_10y/AGNT.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,57,10000,18930.58,8930.58,26.32,1.567,12.261,-2.253,5.443,1.944,-15.04,3.18,63.1,-8.719,18391.99,9461.41
AGPU,data/nasdaq_10y/AGPU.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,48,10000,5220.3,-4779.7,8.33,-1.265,9.855,-2.275,4.331,0.362,-46.73,1.62,17.722,-10.0,2714.97,7494.68
AGPU,data/nasdaq_10y/AGPU.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,48,10000,3930.28,-6069.72,8.33,-1.265,9.855,-2.275,4.331,0.394,-59.9,1.62,17.722,-10.0,3942.13,10011.85
AGRZ,data/nasdaq_10y/AGRZ.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,2,10000,9546.57,-453.43,0.0,-2.293,,-2.293,,0.0,-2.59,1.0,-2.0,-2.586,0.0,453.45
AGRZ,data/nasdaq_10y/AGRZ.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,2,10000,9541.38,-458.62,0.0,-2.293,,-2.293,,0.0,-2.64,1.0,-2.0,-2.586,0.0,458.62
AGYS,data/nasdaq_10y/AGYS.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,86,10000,11530.78,1530.78,32.56,0.285,5.405,-2.187,2.471,1.09,-36.46,3.23,19.707,-15.711,18631.75,17100.81
AGYS,data/nasdaq_10y/AGYS.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,86,10000,12449.47,2449.47,32.56,0.285,5.405,-2.187,2.471,1.193,-26.12,3.23,19.707,-15.711,15133.61,12684.14
AHCO,data/nasdaq_10y/AHCO.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,51,10000,6934.54,-3065.46,19.61,-0.62,6.445,-2.344,2.75,0.689,-45.36,2.78,16.515,-10.721,6783.32,9848.77
AHCO,data/nasdaq_10y/AHCO.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,51,10000,6835.99,-3164.01,19.61,-0.62,6.445,-2.344,2.75,0.671,-46.06,2.78,16.515,-10.721,6445.3,9609.31
AHMA,data/nasdaq_10y/AHMA.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,4,10000,11808.04,1808.04,75.0,4.334,6.445,-2.0,3.223,8.898,-2.0,3.75,10.235,-2.0,2036.92,228.93
AHMA,data/nasdaq_10y/AHMA.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,4,10000,11733.56,1733.56,75.0,4.334,6.445,-2.0,3.223,9.668,-1.75,3.75,10.235,-2.0,1933.56,200.0
AIAI,data/nasdaq_10y/AIAI.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,0,10000,10000.0,0.0,,,,,,,,,,,,
AIAI,data/nasdaq_10y/AIAI.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,0,10000,10000.0,0.0,,,,,,,,,,,,
AIDX,data/nasdaq_10y/AIDX.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,0,10000,10000.0,0.0,,,,,,,,,,,,
AIDX,data/nasdaq_10y/AIDX.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,0,10000,10000.0,0.0,,,,,,,,,,,,
AIFA,data/nasdaq_10y/AIFA.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,44,10000,9119.29,-880.71,15.91,0.181,15.992,-2.81,5.691,0.924,-40.56,2.2,42.391,-9.091,10734.36,11615.14
AIFA,data/nasdaq_10y/AIFA.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,44,10000,10797.55,797.55,15.91,0.181,15.992,-2.81,5.691,1.077,-34.95,2.2,42.391,-9.091,11194.12,10396.57
AIFC,data/nasdaq_10y/AIFC.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,62,10000,6478.45,-3521.55,11.29,-0.454,16.015,-2.55,6.279,0.658,-44.27,1.84,41.011,-6.863,6767.84,10289.4
AIFC,data/nasdaq_10y/AIFC.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,62,10000,7183.19,-2816.81,11.29,-0.454,16.015,-2.55,6.279,0.799,-52.67,1.84,41.011,-6.863,11210.53,14027.34
AIFF,data/nasdaq_10y/AIFF.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,38,10000,3321.58,-6678.42,10.53,-2.695,4.61,-3.554,1.297,0.108,-53.74,1.95,11.111,-28.205,808.64,7487.03
AIFF,data/nasdaq_10y/AIFF.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,38,10000,-239.42,-10239.42,10.53,-2.695,4.61,-3.554,1.297,0.153,-103.33,1.95,11.111,-28.205,1843.98,12083.4
AIHS,data/nasdaq_10y/AIHS.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,44,10000,6296.94,-3703.06,15.91,-0.97,6.701,-2.422,2.767,0.553,-47.28,1.91,15.323,-4.883,4574.33,8277.48
AIHS,data/nasdaq_10y/AIHS.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,44,10000,5730.55,-4269.45,15.91,-0.97,6.701,-2.422,2.767,0.524,-51.78,1.91,15.323,-4.883,4691.07,8960.52
AIIO,data/nasdaq_10y/AIIO.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,17,10000,8969.94,-1030.06,11.76,-0.469,15.87,-2.648,5.994,0.736,-18.31,1.65,17.843,-4.11,2877.78,3907.77
AIIO,data/nasdaq_10y/AIIO.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,17,10000,9202.59,-797.41,11.76,-0.469,15.87,-2.648,5.994,0.799,-18.41,1.65,17.843,-4.11,3174.01,3971.42
AIIR,data/nasdaq_10y/AIIR.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,1,10000,9833.0,-167.0,0.0,-1.67,,-1.67,,0.0,0.0,3.0,-1.67,-1.67,0.0,166.98
AIIR,data/nasdaq_10y/AIIR.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,1,10000,9833.02,-166.98,0.0,-1.67,,-1.67,,0.0,0.0,3.0,-1.67,-1.67,0.0,166.98
AIMD,data/nasdaq_10y/AIMD.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,29,10000,5116.52,-4883.48,6.9,-2.089,17.694,-3.555,4.978,0.355,-62.28,1.55,20.805,-15.584,2690.13,7573.52
AIMD,data/nasdaq_10y/AIMD.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,29,10000,3941.15,-6058.85,6.9,-2.089,17.694,-3.555,4.978,0.369,-79.1,1.55,20.805,-15.584,3538.87,9597.72
AIOT,data/nasdaq_10y/AIOT.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,66,10000,5632.74,-4367.26,15.15,-0.818,5.457,-1.939,2.815,0.439,-53.15,2.17,13.333,-4.496,3419.49,7786.67
AIOT,data/nasdaq_10y/AIOT.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,66,10000,4600.87,-5399.13,15.15,-0.818,5.457,-1.939,2.815,0.503,-71.85,2.17,13.333,-4.496,5457.12,10856.25
AIP,data/nasdaq_10y/AIP.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,36,10000,10901.0,901.0,13.89,0.574,16.932,-2.064,8.201,1.159,-24.53,2.75,50.101,-4.545,6584.23,5683.33
AIP,data/nasdaq_10y/AIP.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,36,10000,12065.82,2065.82,13.89,0.574,16.932,-2.064,8.201,1.323,-26.93,2.75,50.101,-4.545,8465.77,6399.95
AIRE,data/nasdaq_10y/AIRE.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,13,10000,8659.33,-1340.67,15.38,-0.757,16.875,-3.963,4.258,0.719,-33.53,2.31,26.549,-9.239,3424.32,4764.97
AIRE,data/nasdaq_10y/AIRE.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,13,10000,9016.03,-983.97,15.38,-0.757,16.875,-3.963,4.258,0.774,-30.53,2.31,26.549,-9.239,3374.87,4358.84
AIRG,data/nasdaq_10y/AIRG.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,65,10000,3979.09,-6020.91,13.85,-1.37,3.877,-2.213,1.752,0.292,-59.4,2.32,9.042,-11.571,2482.92,8503.74
AIRG,data/nasdaq_10y/AIRG.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,65,10000,1095.97,-8904.03,13.85,-1.37,3.877,-2.213,1.752,0.282,-88.82,2.32,9.042,-11.571,3489.9,12393.93
AIRJ,data/nasdaq_10y/AIRJ.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,24,10000,6572.03,-3427.97,4.17,-1.72,6.25,-2.066,3.024,0.117,-32.94,1.25,6.25,-3.529,452.37,3880.36
AIRJ,data/nasdaq_10y/AIRJ.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,24,10000,5872.06,-4127.94,4.17,-1.72,6.25,-2.066,3.024,0.131,-40.08,1.25,6.25,-3.529,625.0,4752.94
AIRO,data/nasdaq_10y/AIRO.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,9,10000,10367.97,367.97,11.11,0.762,26.372,-2.439,10.81,1.205,-16.28,1.89,26.372,-4.712,2163.65,1795.65
AIRO,data/nasdaq_10y/AIRO.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,9,10000,10685.63,685.63,11.11,0.762,26.372,-2.439,10.81,1.351,-17.87,1.89,26.372,-4.712,2637.2,1951.57
AIRS,data/nasdaq_10y/AIRS.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,32,10000,9880.7,-119.3,25.0,0.418,11.572,-3.3,3.506,0.989,-40.77,2.38,23.963,-32.836,10792.35,10911.53
AIRS,data/nasdaq_10y/AIRS.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,32,10000,11336.38,1336.38,25.0,0.418,11.572,-3.3,3.506,1.169,-29.75,2.38,23.963,-32.836,9257.46,7921.08
AIRT,data/nasdaq_10y/AIRT.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,66,10000,4317.07,-5682.93,15.15,-1.178,6.869,-2.615,2.627,0.371,-63.04,2.44,17.039,-12.297,3346.93,9029.93
AIRT,data/nasdaq_10y/AIRT.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,66,10000,2224.95,-7775.05,15.15,-1.178,6.869,-2.615,2.627,0.469,-94.15,2.44,17.039,-12.297,6869.33,14644.38
AISP,data/nasdaq_10y/AISP.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,14,10000,10215.58,215.58,14.29,0.526,17.771,-2.349,7.566,1.065,-23.31,2.21,34.434,-4.301,3520.51,3305.0
AISP,data/nasdaq_10y/AISP.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,14,10000,10735.74,735.74,14.29,0.526,17.771,-2.349,7.566,1.261,-19.61,2.21,34.434,-4.301,3554.2,2818.46
AIXC,data/nasdaq_10y/AIXC.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,66,10000,4586.52,-5413.48,19.7,-1.133,3.52,-2.274,1.548,0.354,-53.67,1.76,13.927,-5.0,2961.11,8374.62
AIXC,data/nasdaq_10y/AIXC.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,66,10000,2522.28,-7477.72,19.7,-1.133,3.52,-2.274,1.548,0.38,-74.55,1.76,13.927,-5.0,4576.17,12053.89
AKAM,data/nasdaq_10y/AKAM.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,49,10000,6017.57,-3982.43,30.61,-0.986,1.98,-2.295,0.863,0.343,-42.71,3.78,4.804,-12.687,2081.93,6064.35
AKAM,data/nasdaq_10y/AKAM.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,49,10000,5167.36,-4832.64,30.61,-0.986,1.98,-2.295,0.863,0.381,-52.92,3.78,4.804,-12.687,2970.51,7803.15
AKBA,data/nasdaq_10y/AKBA.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,79,10000,21237.38,11237.38,24.05,1.214,11.891,-2.168,5.486,1.657,-38.81,2.87,40.551,-9.211,28347.6,17109.72
AKBA,data/nasdaq_10y/AKBA.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,79,10000,19587.14,9587.14,24.05,1.214,11.891,-2.168,5.486,1.737,-30.89,2.87,40.551,-9.211,22592.67,13005.53
AKTS,data/nasdaq_10y/AKTS.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,8,10000,9659.75,-340.25,12.5,-0.213,17.523,-2.747,6.38,0.818,-10.89,2.12,17.523,-6.973,1530.32,1870.59
AKTS,data/nasdaq_10y/AKTS.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,8,10000,9829.7,-170.3,12.5,-0.213,17.523,-2.747,6.38,0.911,-11.46,2.12,17.523,-6.973,1752.35,1922.65
ALAB,data/nasdaq_10y/ALAB.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,20,10000,7850.37,-2149.63,15.0,-1.062,8.991,-2.836,3.17,0.478,-26.65,2.2,20.888,-6.992,1966.67,4116.35
ALAB,data/nasdaq_10y/ALAB.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,20,10000,7876.25,-2123.75,15.0,-1.062,8.991,-2.836,3.17,0.559,-31.48,2.2,20.888,-6.992,2697.46,4821.21
ALBT,data/nasdaq_10y/ALBT.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,36,10000,4024.2,-5975.8,8.33,-2.39,8.514,-3.381,2.518,0.24,-56.06,1.69,17.949,-13.043,1889.17,7865.03
ALBT,data/nasdaq_10y/ALBT.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,36,10000,1395.93,-8604.07,8.33,-2.39,8.514,-3.381,2.518,0.229,-84.97,1.69,17.949,-13.043,2554.11,11158.18
ALCO,data/nasdaq_10y/ALCO.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,52,10000,7322.35,-2677.65,23.08,-0.549,4.364,-2.024,2.157,0.593,-35.05,3.27,8.387,-7.834,3901.78,6579.51
ALCO,data/nasdaq_10y/ALCO.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,52,10000,7142.8,-2857.2,23.08,-0.549,4.364,-2.024,2.157,0.647,-42.1,3.27,8.387,-7.834,5236.89,8094.09
ALDF,data/nasdaq_10y/ALDF.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,0,10000,10000.0,0.0,,,,,,,,,,,,
ALDF,data/nasdaq_10y/ALDF.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,0,10000,10000.0,0.0,,,,,,,,,,,,
ALDX,data/nasdaq_10y/ALDX.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,78,10000,5395.07,-4604.93,21.79,-0.73,4.558,-2.204,2.068,0.522,-57.81,2.31,10.49,-11.286,5036.52,9641.39
ALDX,data/nasdaq_10y/ALDX.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,78,10000,4302.9,-5697.1,21.79,-0.73,4.558,-2.204,2.068,0.576,-77.33,2.31,10.49,-11.286,7747.91,13445.01
ALEC,data/nasdaq_10y/ALEC.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,55,10000,16982.47,6982.47,21.82,1.252,13.473,-2.158,6.243,1.442,-33.83,2.65,36.857,-4.728,22776.52,15793.85
ALEC,data/nasdaq_10y/ALEC.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,55,10000,16887.9,6887.9,21.82,1.252,13.473,-2.158,6.243,1.742,-21.21,2.65,36.857,-4.728,16167.55,9279.65
ALF,data/nasdaq_10y/ALF.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,0,10000,10000.0,0.0,,,,,,,,,,,,
ALF,data/nasdaq_10y/ALF.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,0,10000,10000.0,0.0,,,,,,,,,,,,
ALGM,data/nasdaq_10y/ALGM.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,53,10000,7485.85,-2514.15,16.98,-0.452,7.331,-2.045,3.586,0.678,-23.61,2.75,21.558,-5.77,5297.7,7811.7
ALGM,data/nasdaq_10y/ALGM.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,53,10000,7602.07,-2397.93,16.98,-0.452,7.331,-2.045,3.586,0.733,-23.51,2.75,21.558,-5.77,6597.84,8995.77
