screen,symbol,source,band_lo,band_hi,stop_pct,sma_n,entry_lag,hard_stop_days,stop_intraday,cost_bps,mode,n_trades,initial_capital,final_equity,total_pnl,win_rate_pct,avg_return_pct,avg_win_pct,avg_loss_pct,payoff_ratio,profit_factor,max_drawdown_pct,avg_days_held,max_win_pct,max_loss_pct,gross_profit,gross_loss
复利；至少20笔交易；按盈利因子降序,FRME,data/nasdaq_10y/FRME.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,44,10000,14867.78,4867.78,45.45,0.987,4.286,-1.762,2.433,2.002,-8.13,4.34,13.874,-2.914,9728.06,4859.78
复利；至少20笔交易；按盈利因子降序,FWONA,data/nasdaq_10y/FWONA.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,53,10000,15464.05,5464.05,47.17,0.916,3.841,-1.695,2.266,1.998,-13.06,4.7,23.266,-2.17,10941.91,5477.51
复利；至少20笔交易；按盈利因子降序,SHBI,data/nasdaq_10y/SHBI.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,39,10000,14345.87,4345.87,43.59,1.019,4.555,-1.714,2.658,1.996,-6.54,4.15,20.162,-3.939,8710.18,4364.38
复利；至少20笔交易；按盈利因子降序,UCTT,data/nasdaq_10y/UCTT.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,56,10000,20121.5,10121.5,35.71,1.471,7.496,-1.877,3.995,1.991,-17.5,3.64,27.747,-3.313,20335.6,10213.58
复利；至少20笔交易；按盈利因子降序,CSX,data/nasdaq_10y/CSX.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,35,10000,12847.75,2847.75,51.43,0.763,2.943,-1.545,1.904,1.99,-4.57,5.17,9.926,-2.684,5723.79,2876.36
复利；至少20笔交易；按盈利因子降序,BVFL,data/nasdaq_10y/BVFL.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,25,10000,13083.95,3083.95,32.0,1.536,8.496,-1.74,4.883,1.982,-14.54,6.56,54.222,-5.263,6226.21,3142.09
复利；至少20笔交易；按盈利因子降序,SKYT,data/nasdaq_10y/SKYT.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,22,10000,14307.22,4307.22,36.36,1.906,9.596,-2.488,3.857,1.982,-14.33,3.0,26.042,-5.153,8694.87,4387.69
复利；至少20笔交易；按盈利因子降序,PAYX,data/nasdaq_10y/PAYX.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,31,10000,12502.35,2502.35,48.39,0.783,3.115,-1.403,2.221,1.973,-7.21,5.16,13.332,-2.299,5075.48,2573.05
复利；至少20笔交易；按盈利因子降序,SKYW,data/nasdaq_10y/SKYW.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,40,10000,16176.09,6176.09,40.0,1.365,6.296,-1.922,3.276,1.972,-15.01,4.72,22.204,-3.6,12528.57,6352.65
复利；至少20笔交易；按盈利因子降序,FULT,data/nasdaq_10y/FULT.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,37,10000,14982.89,4982.89,45.95,1.206,5.159,-2.153,2.396,1.971,-17.17,4.57,17.202,-4.474,10116.44,5133.42
复利；至少20笔交易；按盈利因子降序,NRIM,data/nasdaq_10y/NRIM.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,39,10000,14255.82,4255.82,41.03,1.028,4.853,-1.634,2.971,1.965,-8.67,4.49,25.84,-3.791,8665.33,4409.35
复利；至少20笔交易；按盈利因子降序,GILT,data/nasdaq_10y/GILT.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,41,10000,15870.69,5870.69,31.71,1.57,9.249,-1.995,4.635,1.958,-16.45,3.39,49.073,-6.348,11996.14,6125.56
复利；至少20笔交易；按盈利因子降序,FSTR,data/nasdaq_10y/FSTR.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,48,10000,22084.35,12084.35,31.25,1.94,10.726,-2.053,5.224,1.952,-19.62,4.1,30.127,-7.607,24778.49,12694.34
复利；至少20笔交易；按盈利因子降序,OLMA,data/nasdaq_10y/OLMA.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,24,10000,15763.06,5763.06,16.67,3.243,29.65,-2.038,14.546,1.951,-21.52,2.67,101.212,-3.138,11822.54,6059.6
复利；至少20笔交易；按盈利因子降序,CSBR,data/nasdaq_10y/CSBR.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,48,10000,20242.06,10242.06,27.08,1.748,11.852,-2.005,5.91,1.95,-22.1,3.35,28.67,-3.458,21024.53,10782.82
复利；至少20笔交易；按盈利因子降序,LEXX,data/nasdaq_10y/LEXX.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,24,10000,14426.28,4426.28,25.0,1.884,14.409,-2.291,6.29,1.944,-11.28,2.71,27.111,-7.135,9114.18,4687.68
复利；至少20笔交易；按盈利因子降序,KLIC,data/nasdaq_10y/KLIC.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,50,10000,17491.24,7491.24,40.0,1.242,5.805,-1.801,3.224,1.94,-13.46,3.68,21.082,-3.579,15456.65,7965.74
复利；至少20笔交易；按盈利因子降序,FBIZ,data/nasdaq_10y/FBIZ.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,31,10000,13842.78,3842.78,38.71,1.175,5.761,-1.721,3.348,1.936,-9.69,4.13,18.679,-4.373,7948.4,4105.8
复利；至少20笔交易；按盈利因子降序,NOVT,data/nasdaq_10y/NOVT.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,55,10000,18128.62,8128.62,40.0,1.2,5.49,-1.66,3.307,1.929,-22.91,4.38,17.456,-2.706,16882.91,8753.61
复利；至少20笔交易；按盈利因子降序,NVNO,data/nasdaq_10y/NVNO.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,33,10000,19018.1,9018.1,24.24,2.647,19.114,-2.623,7.287,1.927,-22.48,2.88,61.481,-10.355,18741.53,9723.3
复利；至少20笔交易；按盈利因子降序,ENTX,data/nasdaq_10y/ENTX.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,23,10000,15504.27,5504.27,30.43,2.551,17.816,-4.128,4.317,1.924,-35.1,3.39,28.161,-16.972,11461.78,5957.87
复利；至少20笔交易；按盈利因子降序,MBWM,data/nasdaq_10y/MBWM.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,42,10000,13895.77,3895.77,33.33,0.897,5.457,-1.383,3.946,1.913,-13.3,4.19,25.283,-2.0,8165.18,4269.33
复利；至少20笔交易；按盈利因子降序,AGNT,data/nasdaq_10y/AGNT.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,32,10000,18212.22,8212.22,28.12,2.465,14.714,-2.328,6.321,1.912,-14.58,3.5,63.1,-8.719,17216.48,9003.81
复利；至少20笔交易；按盈利因子降序,SMBC,data/nasdaq_10y/SMBC.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,35,10000,14001.91,4001.91,34.29,1.095,6.372,-1.658,3.843,1.899,-7.89,4.57,22.884,-4.462,8455.13,4453.42
复利；至少20笔交易；按盈利因子降序,ZS,data/nasdaq_10y/ZS.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,48,10000,16562.05,6562.05,41.67,1.182,5.325,-1.777,2.997,1.894,-14.47,4.4,26.419,-2.289,13903.54,7341.5
复利；至少20笔交易；按盈利因子降序,MITK,data/nasdaq_10y/MITK.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,51,10000,16605.2,6605.2,37.25,1.176,6.255,-1.839,3.401,1.889,-13.37,3.76,34.601,-4.649,14034.82,7429.42
复利；至少20笔交易；按盈利因子降序,LTRX,data/nasdaq_10y/LTRX.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,52,10000,20115.85,10115.85,25.0,1.638,12.177,-1.875,6.493,1.888,-21.28,3.29,35.735,-4.0,21505.24,11388.95
复利；至少20笔交易；按盈利因子降序,BYSI,data/nasdaq_10y/BYSI.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,33,10000,18577.32,8577.32,30.3,2.459,14.035,-2.574,5.452,1.887,-22.12,2.79,44.718,-9.346,18245.31,9668.0
复利；至少20笔交易；按盈利因子降序,CTSH,data/nasdaq_10y/CTSH.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,35,10000,13718.71,3718.71,51.43,0.981,3.699,-1.897,1.95,1.886,-11.69,4.8,11.425,-5.548,7914.78,4196.13
复利；至少20笔交易；按盈利因子降序,FSLY,data/nasdaq_10y/FSLY.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,29,10000,19518.95,9518.95,24.14,3.34,20.876,-2.24,9.32,1.883,-23.12,3.21,78.221,-7.465,20296.78,10777.62
复利；至少20笔交易；按盈利因子降序,BWEN,data/nasdaq_10y/BWEN.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,36,10000,17740.25,7740.25,16.67,4.168,35.701,-2.139,16.69,1.871,-24.54,2.22,202.235,-6.25,16623.77,8883.6
复利；至少20笔交易；按盈利因子降序,TALK,data/nasdaq_10y/TALK.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,30,10000,14349.81,4349.81,33.33,1.363,8.376,-2.143,3.908,1.858,-17.84,3.4,15.217,-5.274,9420.64,5070.71
复利；至少20笔交易；按盈利因子降序,BTAI,data/nasdaq_10y/BTAI.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,29,10000,15345.57,5345.57,20.69,2.643,20.006,-1.887,10.602,1.847,-14.6,3.17,104.473,-2.891,11653.45,6307.9
复利；至少20笔交易；按盈利因子降序,BSET,data/nasdaq_10y/BSET.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,52,10000,17483.33,7483.33,30.77,1.337,8.907,-2.028,4.392,1.845,-26.45,3.35,27.749,-8.957,16338.95,8855.9
复利；至少20笔交易；按盈利因子降序,CLOV,data/nasdaq_10y/CLOV.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,24,10000,14315.09,4315.09,37.5,1.766,8.813,-2.462,3.579,1.843,-12.75,3.0,28.058,-5.185,9435.65,5120.51
复利；至少20笔交易；按盈利因子降序,PSEC,data/nasdaq_10y/PSEC.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,33,10000,12294.25,2294.25,42.42,0.681,3.245,-1.208,2.687,1.838,-5.14,4.91,12.557,-3.448,5032.92,2738.84
复利；至少20笔交易；按盈利因子降序,LKFN,data/nasdaq_10y/LKFN.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,37,10000,14137.1,4137.1,45.95,1.01,4.265,-1.757,2.427,1.836,-11.6,4.65,11.737,-3.353,9085.97,4949.14
复利；至少20笔交易；按盈利因子降序,FTAI,data/nasdaq_10y/FTAI.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,47,10000,15939.06,5939.06,36.17,1.375,7.403,-2.041,3.628,1.829,-24.31,3.98,63.744,-5.452,13106.23,7166.88
复利；至少20笔交易；按盈利因子降序,FIBK,data/nasdaq_10y/FIBK.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,36,10000,13274.18,3274.18,50.0,0.847,3.43,-1.735,1.977,1.818,-9.63,5.22,13.55,-2.895,7276.27,4001.89
复利；至少20笔交易；按盈利因子降序,VIR,data/nasdaq_10y/VIR.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,25,10000,14553.6,4553.6,16.0,2.363,24.825,-1.916,12.96,1.812,-19.91,3.0,77.609,-3.387,10163.47,5609.54
复利；至少20笔交易；按盈利因子降序,IPM,data/nasdaq_10y/IPM.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,24,10000,19822.96,9822.96,20.83,4.988,37.458,-3.557,10.531,1.808,-34.69,3.04,88.889,-16.667,21974.75,12151.67
复利；至少20笔交易；按盈利因子降序,STRL,data/nasdaq_10y/STRL.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,53,10000,20957.71,10957.71,35.85,1.66,8.43,-2.123,3.971,1.797,-14.5,3.83,44.97,-9.061,24712.95,13755.29
复利；至少20笔交易；按盈利因子降序,IESC,data/nasdaq_10y/IESC.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,50,10000,16586.05,6586.05,32.0,1.22,7.778,-1.866,4.167,1.795,-15.75,4.08,31.149,-4.997,14868.69,8282.51
复利；至少20笔交易；按盈利因子降序,LRCX,data/nasdaq_10y/LRCX.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,48,10000,17488.01,7488.01,41.67,1.292,6.089,-2.135,2.852,1.783,-11.34,4.35,19.523,-6.187,17048.67,9560.06
复利；至少20笔交易；按盈利因子降序,CRWD,data/nasdaq_10y/CRWD.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,40,10000,18119.88,8119.88,35.0,1.76,9.491,-2.402,3.951,1.783,-20.23,4.28,35.962,-7.3,18492.14,10372.48
复利；至少20笔交易；按盈利因子降序,NTAP,data/nasdaq_10y/NTAP.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,52,10000,15390.66,5390.66,42.31,0.906,4.298,-1.581,2.718,1.778,-17.29,4.69,17.322,-2.066,12316.4,6925.83
复利；至少20笔交易；按盈利因子降序,CDW,data/nasdaq_10y/CDW.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,44,10000,13920.98,3920.98,45.45,0.843,4.039,-1.82,2.219,1.777,-17.94,4.73,18.932,-3.039,8967.8,5046.78
复利；至少20笔交易；按盈利因子降序,SFNC,data/nasdaq_10y/SFNC.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,31,10000,12108.09,2108.09,45.16,0.68,3.403,-1.562,2.179,1.765,-11.61,4.48,12.719,-3.55,4863.47,2755.63
复利；至少20笔交易；按盈利因子降序,NRDS,data/nasdaq_10y/NRDS.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,30,10000,14385.34,4385.34,33.33,1.927,9.593,-1.905,5.035,1.764,-18.33,3.67,78.663,-4.34,10125.75,5740.43
复利；至少20笔交易；按盈利因子降序,RTB,data/nasdaq_10y/RTB.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,21,10000,16308.99,6308.99,19.05,3.792,37.205,-4.07,9.142,1.76,-18.43,2.95,54.723,-26.923,14615.9,8306.82
复利；至少20笔交易；按盈利因子降序,MEOH,data/nasdaq_10y/MEOH.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,52,10000,15312.84,5312.84,40.38,0.92,4.951,-1.811,2.734,1.758,-14.51,3.81,19.282,-4.452,12324.45,7011.3
复利；至少20笔交易；按盈利因子降序,TSHA,data/nasdaq_10y/TSHA.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,22,10000,13122.77,3122.77,22.73,2.163,17.859,-2.454,7.279,1.742,-22.6,2.27,75.879,-8.182,7333.55,4210.84
复利；至少20笔交易；按盈利因子降序,FIZZ,data/nasdaq_10y/FIZZ.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,47,10000,16950.56,6950.56,38.3,1.349,6.688,-1.964,3.405,1.74,-20.43,3.51,33.665,-5.936,16342.84,9392.2
复利；至少20笔交易；按盈利因子降序,KDP,data/nasdaq_10y/KDP.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,29,10000,11851.12,1851.12,51.72,0.623,2.774,-1.682,1.649,1.737,-6.58,4.86,5.868,-2.941,4362.55,2511.76
复利；至少20笔交易；按盈利因子降序,COIN,data/nasdaq_10y/COIN.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,20,10000,12766.34,2766.34,15.0,1.774,23.717,-2.098,11.304,1.731,-16.11,2.1,46.793,-3.791,6548.27,3781.91
复利；至少20笔交易；按盈利因子降序,INDB,data/nasdaq_10y/INDB.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,40,10000,13917.67,3917.67,40.0,0.931,5.046,-1.812,2.785,1.73,-14.11,4.12,19.055,-4.188,9285.38,5367.97
复利；至少20笔交易；按盈利因子降序,LIN,data/nasdaq_10y/LIN.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,31,10000,11597.96,1597.96,51.61,0.505,2.264,-1.371,1.652,1.73,-9.9,5.03,7.402,-2.472,3787.55,2189.54
复利；至少20笔交易；按盈利因子降序,BBIO,data/nasdaq_10y/BBIO.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,28,10000,13385.18,3385.18,35.71,1.19,7.39,-2.254,3.278,1.725,-13.19,3.43,16.591,-5.184,8053.22,4668.05
复利；至少20笔交易；按盈利因子降序,HCSG,data/nasdaq_10y/HCSG.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,37,10000,13785.04,3785.04,32.43,1.043,7.099,-1.864,3.808,1.723,-16.67,3.68,29.242,-4.785,9017.26,5232.58
复利；至少20笔交易；按盈利因子降序,CVBF,data/nasdaq_10y/CVBF.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,39,10000,13049.6,3049.6,38.46,0.852,4.715,-1.563,3.016,1.717,-11.29,4.15,36.566,-2.329,7303.05,4253.21
复利；至少20笔交易；按盈利因子降序,PSIX,data/nasdaq_10y/PSIX.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,34,10000,18532.21,8532.21,26.47,3.663,21.685,-2.824,7.678,1.715,-21.88,2.91,151.765,-9.375,20472.17,11940.13
复利；至少20笔交易；按盈利因子降序,CBAT,data/nasdaq_10y/CBAT.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,45,10000,19104.19,9104.19,28.89,2.535,15.42,-2.699,5.713,1.709,-23.8,2.78,123.404,-6.977,21937.33,12832.75
复利；至少20笔交易；按盈利因子降序,VTSI,data/nasdaq_10y/VTSI.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,37,10000,15299.14,5299.14,16.22,1.619,20.648,-2.064,10.006,1.709,-14.39,2.89,49.737,-3.595,12774.05,7474.86
复利；至少20笔交易；按盈利因子降序,CECO,data/nasdaq_10y/CECO.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,48,10000,19142.31,9142.31,39.58,1.682,8.51,-2.791,3.049,1.708,-26.33,4.42,35.311,-16.954,22047.73,12905.16
复利；至少20笔交易；按盈利因子降序,ASYS,data/nasdaq_10y/ASYS.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,45,10000,14152.8,4152.8,26.67,1.07,9.029,-1.824,4.95,1.708,-13.57,2.93,52.484,-2.539,10014.35,5861.68
复利；至少20笔交易；按盈利因子降序,FNWB,data/nasdaq_10y/FNWB.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,33,10000,12004.69,2004.69,45.45,0.608,3.071,-1.444,2.126,1.706,-8.89,4.48,12.071,-2.264,4845.94,2840.9
复利；至少20笔交易；按盈利因子降序,CELH,data/nasdaq_10y/CELH.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,51,10000,16969.1,6969.1,31.37,1.39,10.225,-2.649,3.86,1.705,-22.14,3.47,45.363,-11.271,16849.99,9880.36
复利；至少20笔交易；按盈利因子降序,ANAB,data/nasdaq_10y/ANAB.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,49,10000,17788.01,7788.01,20.41,2.001,17.852,-2.063,8.651,1.701,-24.2,3.06,98.776,-4.333,18896.64,11108.77
复利；至少20笔交易；按盈利因子降序,FTNT,data/nasdaq_10y/FTNT.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,52,10000,14774.26,4774.26,48.08,0.836,3.889,-1.991,1.954,1.699,-6.49,4.5,13.669,-7.913,11600.6,6826.26
复利；至少20笔交易；按盈利因子降序,CORT,data/nasdaq_10y/CORT.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,61,10000,16549.83,6549.83,42.62,0.954,5.459,-2.392,2.282,1.695,-23.08,4.26,14.904,-17.012,15969.48,9419.24
复利；至少20笔交易；按盈利因子降序,TSEM,data/nasdaq_10y/TSEM.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,57,10000,14951.17,4951.17,42.11,0.884,5.037,-2.137,2.357,1.694,-16.23,3.79,40.069,-7.513,12090.92,7139.11
复利；至少20笔交易；按盈利因子降序,AXON,data/nasdaq_10y/AXON.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,61,10000,18111.11,8111.11,37.7,1.223,6.762,-2.131,3.174,1.692,-15.2,3.89,36.206,-7.464,19835.69,11723.95
复利；至少20笔交易；按盈利因子降序,QDEL,data/nasdaq_10y/QDEL.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,50,10000,14921.75,4921.75,32.0,0.968,7.081,-1.909,3.71,1.689,-10.45,3.44,30.529,-4.046,12062.44,7140.57
复利；至少20笔交易；按盈利因子降序,COLM,data/nasdaq_10y/COLM.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,37,10000,13235.15,3235.15,48.65,0.867,3.81,-1.921,1.983,1.681,-16.19,4.03,25.011,-4.725,7989.05,4753.74
复利；至少20笔交易；按盈利因子降序,SLM,data/nasdaq_10y/SLM.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,46,10000,14776.82,4776.82,28.26,1.037,8.037,-1.72,4.673,1.679,-11.47,3.96,28.005,-2.762,11813.53,7037.17
复利；至少20笔交易；按盈利因子降序,AEP,data/nasdaq_10y/AEP.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,26,10000,11116.35,1116.35,53.85,0.427,1.882,-1.27,1.482,1.677,-6.09,4.92,5.124,-2.424,2765.7,1649.51
复利；至少20笔交易；按盈利因子降序,VS,data/nasdaq_10y/VS.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,28,10000,18104.31,8104.31,21.43,3.34,27.994,-3.384,8.273,1.676,-19.55,2.75,85.705,-12.29,20084.2,11979.99
复利；至少20笔交易；按盈利因子降序,IBCP,data/nasdaq_10y/IBCP.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,38,10000,13047.15,3047.15,34.21,0.823,5.603,-1.662,3.371,1.673,-14.47,4.26,21.019,-2.757,7576.33,4529.3
复利；至少20笔交易；按盈利因子降序,LAND,data/nasdaq_10y/LAND.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,26,10000,11583.98,1583.98,42.31,0.628,3.455,-1.446,2.39,1.67,-6.12,3.73,11.771,-2.251,3947.74,2363.65
复利；至少20笔交易；按盈利因子降序,EZPW,data/nasdaq_10y/EZPW.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,44,10000,13869.98,3869.98,43.18,0.833,4.419,-1.892,2.335,1.669,-13.77,3.95,15.796,-3.017,9656.77,5786.72
复利；至少20笔交易；按盈利因子降序,TVTX,data/nasdaq_10y/TVTX.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,49,10000,14526.17,4526.17,26.53,0.945,8.815,-1.897,4.647,1.667,-16.95,3.16,25.63,-3.754,11316.57,6790.42
复利；至少20笔交易；按盈利因子降序,ATLC,data/nasdaq_10y/ATLC.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,45,10000,14567.1,4567.1,28.89,1.125,9.537,-2.292,4.161,1.664,-26.5,3.31,43.461,-6.562,11441.98,6874.81
复利；至少20笔交易；按盈利因子降序,KLRS,data/nasdaq_10y/KLRS.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,26,10000,13503.95,3503.95,11.54,2.069,34.722,-2.191,15.851,1.662,-37.46,2.15,77.734,-4.511,8800.36,5296.42
复利；至少20笔交易；按盈利因子降序,ROOT,data/nasdaq_10y/ROOT.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,20,10000,12563.45,2563.45,25.0,1.399,12.34,-2.247,5.491,1.65,-18.81,2.65,23.201,-5.709,6508.75,3945.41
复利；至少20笔交易；按盈利因子降序,FMNB,data/nasdaq_10y/FMNB.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,32,10000,12066.72,2066.72,37.5,0.637,4.035,-1.402,2.877,1.649,-10.14,4.16,9.486,-2.067,5252.29,3185.43
复利；至少20笔交易；按盈利因子降序,CDNS,data/nasdaq_10y/CDNS.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,57,10000,15479.84,5479.84,45.61,0.859,4.179,-1.926,2.17,1.648,-11.9,4.95,22.484,-5.147,13939.48,8459.96
复利；至少20笔交易；按盈利因子降序,NWBI,data/nasdaq_10y/NWBI.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,27,10000,11528.12,1528.12,44.44,0.572,3.006,-1.376,2.185,1.648,-7.15,4.85,8.897,-3.01,3885.38,2357.16
复利；至少20笔交易；按盈利因子降序,WABC,data/nasdaq_10y/WABC.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,27,10000,11950.75,1950.75,37.04,0.766,4.864,-1.644,2.958,1.648,-7.8,4.56,20.088,-2.04,4959.86,3009.28
复利；至少20笔交易；按盈利因子降序,GROW,data/nasdaq_10y/GROW.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,47,10000,15326.78,5326.78,23.4,1.266,11.747,-1.937,6.065,1.638,-23.89,2.6,40.169,-4.902,13682.27,8355.22
复利；至少20笔交易；按盈利因子降序,AIP,data/nasdaq_10y/AIP.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,24,10000,12306.9,2306.9,16.67,1.276,17.655,-1.999,8.83,1.636,-18.56,3.25,46.552,-4.545,5935.16,3628.33
复利；至少20笔交易；按盈利因子降序,CENTA,data/nasdaq_10y/CENTA.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,42,10000,13093.48,3093.48,45.24,0.704,3.701,-1.772,2.089,1.635,-12.31,4.0,13.388,-2.924,7968.69,4875.2
复利；至少20笔交易；按盈利因子降序,WVE,data/nasdaq_10y/WVE.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,46,10000,16643.79,6643.79,19.57,2.213,21.612,-2.505,8.627,1.629,-47.18,2.35,123.632,-13.249,17206.59,10563.16
复利；至少20笔交易；按盈利因子降序,IOVA,data/nasdaq_10y/IOVA.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,37,10000,15851.52,5851.52,16.22,2.087,22.814,-1.924,11.855,1.628,-26.32,2.57,92.398,-2.364,15173.15,9321.7
复利；至少20笔交易；按盈利因子降序,VERU,data/nasdaq_10y/VERU.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,33,10000,14529.22,4529.22,24.24,2.038,14.907,-2.08,7.166,1.628,-23.31,3.18,95.89,-5.66,11736.31,7207.22
复利；至少20笔交易；按盈利因子降序,TMDX,data/nasdaq_10y/TMDX.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,38,10000,15045.73,5045.73,23.68,1.781,13.924,-1.987,7.007,1.624,-22.0,2.89,84.946,-6.796,13130.94,8085.21
复利；至少20笔交易；按盈利因子降序,PLSE,data/nasdaq_10y/PLSE.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,28,10000,13415.73,3415.73,14.29,1.475,23.002,-2.113,10.886,1.623,-27.17,2.54,40.508,-4.997,8901.07,5485.44
复利；至少20笔交易；按盈利因子降序,TOWN,data/nasdaq_10y/TOWN.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,35,10000,12337.98,2337.98,40.0,0.686,4.307,-1.729,2.492,1.621,-12.36,4.43,16.619,-5.788,6102.24,3764.3
